id,name,display,sku,purchase_price,selling_price,category,parent
727baf23-2e74-4fea-a514-7489f91e69bb,Gordons Gin (single),single,WWSC-GORDONS-GIN-SINGLE,0.59,3.836,SPIRITS,ALCOHOL
70f47274-395b-4a83-8942-88a7c91a666e,Gordons Gin (single) (Lemon),single,WWSC-GORDONS-GIN-LEMON-SINGLE,0.59,3.836,SPIRITS,ALCOHOL
36f0dc03-6684-4b6a-bb3d-4e5e2aef01be,Gordons Gin (single) (Orange),single,WWSC-GORDONS-GIN-ORANGE-SINGLE,0.59,3.836,SPIRITS,ALCOHOL
1999cd92-79b8-4e09-b4b1-dcd13c038b73,Gordons Gin (single) (Pink),single,WWSC-GORDONS-GIN-PINK-SINGLE,0.59,3.836,SPIRITS,ALCOHOL
d5e25121-2ca8-403f-8d81-16f5cc32c1af,Gordons Gin 0.0,Gordons Gin 0.0,WWSC-GORDONS-GIN-0.0,0.58,3.6,SPIRITS,ALCOHOL
a393a4f3-d1fb-4246-bf42-549c9d6f4794,Gordons Gin 0.0 (double),double,WWSC-GORDONS-GIN-0.0-DOUBLE,1.15,5.95,SPIRITS,ALCOHOL
64ed2228-9063-4196-b242-5e359590813e,Gordons Gin 0.0 (single),single,WWSC-GORDONS-GIN-0.0-SINGLE,0.58,3.6,SPIRITS,ALCOHOL
1181f9b4-969b-4fa7-8de3-270bd1d21a3e,Harveys Bristol Cream,Harveys Bristol Cream,WWSC-HARVEYS-BRISTOL-CREAM,1,3.836,SPIRITS,ALCOHOL
55d9ccd7-e5c0-4092-be52-400392fbed6e,Harveys Bristol Cream (double),double,WWSC-HARVEYS-BRISTOL-CREAM-DOUBLE,2,6.43,SPIRITS,ALCOHOL
516d5355-2fd8-45bf-b527-0b18b6c36266,Harveys Bristol Cream (single),single,WWSC-HARVEYS-BRISTOL-CREAM-SINGLE,1,3.836,SPIRITS,ALCOHOL
dbc63778-52f8-4c32-a501-50474b4e446f,Hendricks Gin,Hendricks Gin,WWSC-HENDRICKS-GIN,1.08,4.725,SPIRITS,ALCOHOL
bba8081a-3573-4040-b712-3d9ea8e75817,Hendricks Gin (double),double,WWSC-HENDRICKS-GIN-DOUBLE,2.15,8.21,SPIRITS,ALCOHOL
7d0d95cd-5d8d-4d1a-9c26-127fa38aaa17,Hendricks Gin (single),single,WWSC-HENDRICKS-GIN-SINGLE,1.08,4.725,SPIRITS,ALCOHOL
7bb90b53-fba3-4269-84e9-5fe9d7b01aa9,Hennessy,Hennessy,WWSC-HENNESSY,1.28,4.725,SPIRITS,ALCOHOL
6c609c85-76d4-465f-8b57-59df9bfef92f,Hennessy (double),double,WWSC-HENNESSY-DOUBLE,2.57,8.21,SPIRITS,ALCOHOL
90813242-8972-4b22-aa57-e2e6e23f1271,Hennessy (single),single,WWSC-HENNESSY-SINGLE,1.28,4.725,SPIRITS,ALCOHOL
4928f998-201b-40e5-8fe4-e364b9daf517,Jack Daniels,Jack Daniels,WWSC-JACK-DANIELS,1.05,4.365,SPIRITS,ALCOHOL
db41ab2e-15f4-4213-a598-4ef1d0db893d,Jack Daniels (double),double,WWSC-JACK-DANIELS-DOUBLE,2.11,7.49,SPIRITS,ALCOHOL
72bd13c4-72fc-4813-bb60-28a811e1caa9,Jack Daniels (single),single,WWSC-JACK-DANIELS-SINGLE,1.05,4.365,SPIRITS,ALCOHOL
287e76c8-935e-4d1e-b35e-ffdfd6a42c6f,Jack Daniels Apple,Jack Daniels Apple,WWSC-JACK-DANIELS-APPLE,1.05,4.365,SPIRITS,ALCOHOL
53868f45-1759-4af0-9a1d-09278c4a4c4a,Jack Daniels Apple (double),double,WWSC-JACK-DANIELS-APPLE-DOUBLE,2.11,7.49,SPIRITS,ALCOHOL
f3f051f5-989b-44e3-bf84-0a4c8a51b02c,Jack Daniels Apple (single),single,WWSC-JACK-DANIELS-APPLE-SINGLE,1.05,4.365,SPIRITS,ALCOHOL
6f50825d-a0df-498a-aa17-18b0bebd6247,Jagerbomb,Jagerbomb,WWSC-JAGERBOMB,1.47,6,SPIRITS,ALCOHOL
487dc047-14c6-4c64-91cc-a94f7dd7b37a,Jagermeister,Jagermeister,WWSC-JAGERMEISTER,0.71,3.836,SPIRITS,ALCOHOL
62177582-626a-42c8-8170-b1daf173851f,Jagermeister (double),double,WWSC-JAGERMEISTER-DOUBLE,1.42,6.43,SPIRITS,ALCOHOL
c1ce3612-7e11-4f9e-88f6-f6aa715aeeaf,Jagermeister (single),single,WWSC-JAGERMEISTER-SINGLE,0.71,3.836,SPIRITS,ALCOHOL
ad2977a9-d663-4639-8446-3ab07234597d,Jamesons,Jamesons,WWSC-JAMESONS,0.79,3.836,SPIRITS,ALCOHOL
54a2b0de-14bd-48b2-b892-6ac202c6094a,Jamesons (double),double,WWSC-JAMESONS-DOUBLE,1.58,6.43,SPIRITS,ALCOHOL
f24891e7-6a95-4c06-96e6-7ac445905387,Jamesons (single),single,WWSC-JAMESONS-SINGLE,0.79,3.836,SPIRITS,ALCOHOL
35576218-e030-4d5b-8f12-64a69161c573,Malibu,Malibu,WWSC-MALIBU,0.53,3.836,SPIRITS,ALCOHOL
e912b012-a1c3-4276-a841-378c7d2d8785,Malibu (double),double,WWSC-MALIBU-DOUBLE,1.06,6.43,SPIRITS,ALCOHOL
60c9d005-5b85-40e6-b15e-e22638cdf4b6,Malibu (single),single,WWSC-MALIBU-SINGLE,0.53,3.836,SPIRITS,ALCOHOL
512b98ef-27c6-44f2-9fdb-c8806074e2a9,Martini,Martini,WWSC-MARTINI,1,3.836,SPIRITS,ALCOHOL
6be88023-3dab-416d-8e86-d4e59eaa15c4,Martini (double),double,WWSC-MARTINI-DOUBLE,2,6.43,SPIRITS,ALCOHOL
04b8064d-23ff-4b4f-a8a1-2475769c67e6,Martini (single),single,WWSC-MARTINI-SINGLE,1,3.836,SPIRITS,ALCOHOL
2a7d7106-47e9-49b0-9196-1c9fbb08b515,Pimms,Pimms,WWSC-PIMMS,0.52,4.725,SPIRITS,ALCOHOL
7c0fc458-3132-4f9e-b591-11ada3cc3108,Sambuca,Sambuca,WWSC-SAMBUCA,0.58,3.836,SPIRITS,ALCOHOL
2ef8b1e4-a7f0-4908-a87a-35fbf6707020,Sambuca (double),double,WWSC-SAMBUCA-DOUBLE,1.16,6.43,SPIRITS,ALCOHOL
7d62ed8c-0908-42df-8bff-b521e7e859e8,Sambuca (single),single,WWSC-SAMBUCA-SINGLE,0.58,3.836,SPIRITS,ALCOHOL
b0a819a7-bfce-40bd-befe-21058268d3b2,Smirnoff,Smirnoff,WWSC-SMIRNOFF,0.64,3.836,SPIRITS,ALCOHOL
1f2aa216-318d-4cdb-bf59-92c07cf3eb59,Smirnoff (double),double,WWSC-SMIRNOFF-DOUBLE,1.29,6.43,SPIRITS,ALCOHOL
835c86ce-4f3e-4466-b250-4248c59aae26,Smirnoff (single),single,WWSC-SMIRNOFF-SINGLE,0.64,3.836,SPIRITS,ALCOHOL
815ba75a-b33b-4a57-9a80-dfa329b6a01c,Sourz,Sourz,WWSC-SOURZ,0.36,3.836,SPIRITS,ALCOHOL
b2997e16-c80e-4dfc-8064-bfd4dfe28334,Sourz (double),double,WWSC-SOURZ-DOUBLE,0.72,6.43,SPIRITS,ALCOHOL
3103eb21-ffee-49fb-998a-0c6cc1bda8c7,Sourz (single),single,WWSC-SOURZ-HALF,0.36,3.836,SPIRITS,ALCOHOL
59d09cd4-9bbe-4f70-9a4d-3d19eb8df438,Sourz (x10),10 for £30,WWSC-SOURZ-10-FOR-30,0.36,30,SPIRITS,ALCOHOL
c829951e-efb6-4d9f-a01a-1c07d024a5f1,Sourz (x3),3 for £10,WWSC-SOURZ-3-FOR-10,0.36,10,SPIRITS,ALCOHOL
d7fb7996-9d04-4b6a-b9f8-a6328f5d6e9c,Southern Comfort,Southern Comfort,WWSC-SOUTHERN-COMFORT,0.66,3.836,SPIRITS,ALCOHOL
203fb5d3-d8d9-410f-b931-08019c5da43c,Southern Comfort (double),double,WWSC-SOUTHERN-COMFORT-DOUBLE,1.31,6.43,SPIRITS,ALCOHOL
1c551583-9d4d-4af9-9721-3d909b65f549,Southern Comfort (single),single,WWSC-SOUTHERN-COMFORT-HALF,0.66,3.836,SPIRITS,ALCOHOL
a04581dc-1531-4616-873c-9336e8f5c0f0,Tequila Rose,Tequila Rose,TEQUILA_ROSE_1,0.36,3.836,SPIRITS,ALCOHOL
03acec6c-5973-470a-b2cf-a66c4e710cba,Tequila Rose (double),double,TEQUILA_ROSE_DOUBLE,0.72,6.43,SPIRITS,ALCOHOL
09b5f98c-1c7a-4ae0-85f7-46df81f3cbe3,Tequila Rose (single),single,TEQUILA_ROSE_SINGLE,0.36,3.836,SPIRITS,ALCOHOL
690b288b-682a-43e7-b6af-a49c9897b47d,Tia Maria,Tia Maria,WWSC-TIA-MARIA,0.63,4.5,SPIRITS,ALCOHOL
b3a94e92-fc14-4d55-8758-02ddd6614d6b,Whitley Neill,Whitley Neill,WWSC-WHITLEY-NEILL,0.85,4.365,SPIRITS,ALCOHOL
a7e3d7a0-60af-4bf0-83ac-bd71deb0f851,Whitley Neill (Blood Orange),Whitley Neill (Blood Orange),WWSC-WHITLEY-NEILL-ORANGE,0.81,4.365,SPIRITS,ALCOHOL
29a35675-2490-4ab9-a8df-fa257b9936c5,Whitley Neill (Gooseberry),Whitley Neill (Gooseberry),WWSC-WHITLEY-NEILL-GOOSEBERRY,0.81,4.365,SPIRITS,ALCOHOL
650f45e0-e086-4deb-b7e1-cab566c1a2eb,Whitley Neill (Quince),Whitley Neill (Quince),WWSC-WHITLEY-NEILL-QUINCE,0.97,4.365,SPIRITS,ALCOHOL
6de7c196-b393-4899-9852-7f5b6de93601,Whitley Neill (Raspberry),Whitley Neill (Raspberry),WWSC-WHITLEY_NEILL_RASPBERRY,0.85,4.365,SPIRITS,ALCOHOL
107dd538-a021-40b6-ac68-bf067800d937,Whitley Neill (Rhubarb),Whitley Neill (Rhubarb),WWSC-WHITLEY-NEILL-RHUBARB,0.85,4.365,SPIRITS,ALCOHOL
1653e25a-1d93-49ee-9500-5f92600eccd4,Whitley Neill (double),double,WWSC-WHITLEY-NEILL-DOUBLE,1.7,6.863,SPIRITS,ALCOHOL
a8ac67f2-e142-4013-b4d8-ff3cba7a9047,Whitley Neill (double) (Blood Orange),double,WWSC-WHITLEY-NEILL-ORANGE-DOUBLE,1.62,6.863,SPIRITS,ALCOHOL
a8770ea4-9b13-48de-8b19-999a5d4e2109,Whitley Neill (double) (Gooseberry),double,WWSC-WHITLEY-NEILL-GOOSEBERRY-DOUBLE,1.62,6.863,SPIRITS,ALCOHOL
0e320f27-1d50-4b48-97ad-6d5dba266c09,Whitley Neill (double) (Quince),double,WWSC-WHITLEY-NEILL-QUINCE-DOUBLE,1.94,6.863,SPIRITS,ALCOHOL
d4794279-52fa-4ac2-b46b-3b758b8c2b42,Whitley Neill (double) (Raspberry),double,WWSC-WHITLEY_NEILL_DOUBLE_RASPBERRY,1.7,6.863,SPIRITS,ALCOHOL
ae0ee973-056f-4114-bb87-382a3ade3d1b,Whitley Neill (double) (Rhubarb),double,WWSC-WHITLEY-NEILL-RHUBARB-DOUBLE,1.7,6.863,SPIRITS,ALCOHOL
1a1798c6-44dc-4c18-9693-e466f113578f,Whitley Neill (single),single,WWSC-WHITLEY-NEILL-SINGLE,0.85,4.365,SPIRITS,ALCOHOL
bc4ba5ad-0c89-41e2-8d27-6a83e4b5a46c,Whitley Neill (single) (Blood Orange),single,WWSC-WHITLEY-NEILL-ORANGE-SINGLE,0.81,4.365,SPIRITS,ALCOHOL
83162fad-e993-415b-a7f3-a33759fc07fd,Whitley Neill (single) (Gooseberry),single,WWSC-WHITLEY-NEILL-GOOSEBERRY-SINGLE,0.81,4.365,SPIRITS,ALCOHOL
6545b742-1ad7-4e64-adb0-6fec9315c907,Whitley Neill (single) (Quince),single,WWSC-WHITLEY-NEILL-QUINCE-SINGLE,0.97,4.365,SPIRITS,ALCOHOL
6b14a6d8-b838-40be-bac6-1b9b7d1ccc57,Whitley Neill (single) (Raspberry),single,WWSC-WHITLEY_NEILL_SINGLE_RASPBERRY,0.85,4.365,SPIRITS,ALCOHOL
ccad6745-6d7e-4e92-956a-19e169a0ad08,Whitley Neill (single) (Rhubarb),single,WWSC-WHITLEY-NEILL-RHUBARB-SINGLE,0.85,4.365,SPIRITS,ALCOHOL
3e34c759-821d-4505-b6a7-df02edb46941,Cheese & Tomato Pasta Bake,Cheese & Tomato Pasta Bake,WWSC-CHEESE_TOMATO_PASTA-BAKE,1.38,3.95,SPORTS TEAS,FOOD
c0ffbd51-4768-4235-9cac-2c65223d8f27,Chef's Choice,Chef's Choice,CHEFS_CHOICE,1.75,4,SPORTS TEAS,FOOD
3ae3547e-fb7d-4dfc-ac4d-0056aba4a7ed,Jacket Potato,Jacket Potato,WWSC-JACKET-POTATO,1.52,4.5,SPORTS TEAS,FOOD
caa75ec8-a616-443f-af86-96cb397e3eb6,Lasagne,Lasagne,WWSC-LASAGNE,1.92,4.95,SPORTS TEAS,FOOD
0bdb88cc-0936-40bc-98d2-fc13126db8ab,Protein Pasta Bake,Protein Pasta Bake,WWSC-PROTEIN-PASTA-BAKE,1.57,4.95,SPORTS TEAS,FOOD
23c6b24a-b37b-41b3-a4a3-241351564a35,Sandwich & Chips,Sandwich & Chips,WWSC-SANDWICH-AND-CHIPS,1.75,4,SPORTS TEAS,FOOD
f57ed346-d027-49a1-945b-8c8016dd2af8,"Sausage, Chips & Beans","Sausage, Chips & Beans",WWSC-SAUSAGE-CHIPS-AND-BEANS,0.68,2,SPORTS TEAS,FOOD
7168258e-a1d0-41ac-8fc1-af466a04de28,Staff Bacon Sandwich,Bacon Sandwich,STAFF_BACON_SANDWICH,1.5,0,STAFF,FOOD
4d2a027d-2379-418e-be44-85ba571a72f1,Staff Cheese & red onion Panini,Cheese & red onion,WWSC-STAFF-CHEESE-RED-ONION-PANINI,2,0,STAFF,FOOD
740632ce-3fd1-477e-9747-d03074e61adb,Staff Cheese Sandwich,Cheese Sandwich,STAFF_CHEESE_SANDWICH,1.5,0,STAFF,FOOD
eb362557-b81b-4cb3-bd28-a02195ca1aed,Staff Chicken & Chips,Chicken & Chips,WWSC-STAFF-CHICKEN-AND-CHIPS,3,3,STAFF,FOOD
62ff421a-90ff-4d9b-9948-61ea5db3f0f5,Staff Chilli & Rice,Chilli & Rice,WWSC-STAFF-CHILLI-AND-RICE,3,3,STAFF,FOOD
3e9c256d-8ed3-4545-89ce-df584b452217,Staff Chips,Staff Chips,WWSC-STAFF-CHIPS,0,0,STAFF,FOOD
c40a7fbe-ec44-4e16-86fb-94f8086154f1,Staff Egg Mayo Sandwich,Egg Mayo Sandwich,STAFF_EGGMAYO_SANDWICH,1.5,0,STAFF,FOOD
8b8972dc-b4cf-49be-a38b-898df4c80837,Staff Ham & cheese Panini,Ham & cheese,WWSC-STAFF-HAM-CHEESE-PANINI,2,0,STAFF,FOOD
a819b6d6-62aa-4687-8886-da522079433e,Staff Ham Sandwich,Ham Sandwich,STAFF_HAM_SANDWICH,1.5,0,STAFF,FOOD
089b2e24-6c49-4451-b04d-236e18cf7abc,Staff Jacket Potato,Staff Jacket Potato,WWSC-STAFF-JACKET-POTATO,0,0,STAFF,FOOD
5c4b0e58-0587-430c-99fd-9b0bd78db93d,Staff Panini,Panini,PANINI,0,0,STAFF,FOOD
5d3cabd5-c7a7-4c28-ba46-b33b508407d4,Staff Salad,Staff Salad,WWSC-STAFF-SALAD,0,0,STAFF,FOOD
c1fe4626-ebf7-4678-8487-0d25ea6d96e8,Staff Sandwich,Staff Sandwich,WWSC-STAFF-SANDWICH,0,0,STAFF,FOOD
ee6f8f39-168a-4a87-ace9-a1dc7b0a3b40,Staff Sandwich - Bacon,bacon,WWSC-STAFF-SANDWICH-BACON,0,0,STAFF,FOOD
f249c9f8-15b6-4a46-ba83-d4a05b33a723,Staff Sandwich - Cheese,cheese,WWSC-STAFF-SANDWICH-CHEESE,0,0,STAFF,FOOD
56673099-d09a-4ce7-a73c-359c457d370d,Staff Sandwich - Egg Mayo,egg mayo,WWSC-STAFF-SANDWICH-EGG-MAYO,0,0,STAFF,FOOD
9fe7ac22-5d7c-45fb-910a-8c967441d475,Staff Sandwich - HAM,ham,WWSC-STAFF-SANDWICH-HAM,0,0,STAFF,FOOD
05fb5417-846a-4062-a39d-5e3d239c9206,Staff Sandwich - Tuna Mayo,tuna mayo,WWSC-STAFF-SANDWICH-TUNA-MAYO,0,0,STAFF,FOOD
a573b0d0-ce36-4293-8ef5-88b32c6a0141,Staff Sausage Sandwich,Sausage Sandwich,STAFF_SAUSAGE_SANDWICH,1.5,0,STAFF,FOOD
84c5c9ba-872a-4d74-9bb7-8a303925f86c,Staff Tandoori Chicken Salad,Tandoori Chicken Salad,STAFF_TANDOORI_CHICKEN_SALAD,1.5,0,STAFF,FOOD
c0fbf9cf-3243-4083-a7ec-083980745a6a,Staff Tomato & Basil Pasta,Tomato & Basil Pasta,WWSC-STAFF-TOMATO-BASIL-PASTA,3,3,STAFF,FOOD
69b45970-65e9-463b-929a-942336593da0,Staff Tuna Sandwich,Tuna Sandwich,STAFF_TUNA_SANDWICH,1.5,0,STAFF,FOOD
9b9f102c-74f9-4c28-bc3a-93b9c2e47de0,Staff Tuna melt Panini,Tuna melt,WWSC-STAFF-TUNA-MELT-PANINI,2,0,STAFF,FOOD
4b434f2a-db9b-4ba6-8a42-02579f93c02c,Staff Vegan cheese Panini,Vegan cheese,WWSC-STAFF-VEGAN-CHEESE-PANINI,2,0,STAFF,FOOD
903e3a1e-c78d-4bbf-9ac8-b09864c500d3,Staff Veggie Burger,Veggie Burger,WWSC-STAFF-VEGGIE-BURGER,3,3,STAFF,FOOD
fcdf8e34-e35c-423f-8234-e88d1d56ac66,Bap - Hot Beef,beef,WWSC-BAP-HOT-BEEF,3,10.95,SUNDAY BAR MENU,FOOD
2253c756-e077-4d86-98ea-45b1d4e4162a,Bap - Hot Beef or Pork,Bap - Hot Beef or Pork,WWSC-BAP-HOT-BEEF-OR-PORK,3,10.95,SUNDAY BAR MENU,FOOD
9b8b2bfe-1eb9-4b74-b3a5-f55b33b2944d,Bap - Hot Pork,Pork,WWSC-BAP-HOT-PORK,3,10.95,SUNDAY BAR MENU,FOOD
31ebbcc0-988a-4ebf-bdf3-01b20fde39ab,Kids Menu,Kids,WWSC-SUNDAY-KIDS-MENU,2,7.5,SUNDAY BAR MENU,FOOD
1de90f81-59eb-44e7-b2ae-8ad62af9fc0e,Kids Menu - Chicken Nuggets,chicken nuggets,WWSC-SUNDAY-CHICKEN-NUGGETS-KIDS,2,7.5,SUNDAY BAR MENU,FOOD
8e043b8d-c36c-46e0-901c-781bc82a62ab,Kids Menu - Fish Fingers,fish fingers,WWSC-SUNDAY-FISH-FINGERS-KIDS,2,7.5,SUNDAY BAR MENU,FOOD
68c345d6-14e4-41d2-bb2b-cda50cd90652,Kids Menu - Roast Beef,roast beef,WWSC-SUNDAY-ROAST-BEEF-KIDS,2,9.95,SUNDAY BAR MENU,FOOD
6e9be516-bcd4-45b8-81b4-d59a82e97228,Kids Menu - Roast Pork,roast pork,WWSC-SUNDAY-ROAST-PORK-KIDS,2,9.95,SUNDAY BAR MENU,FOOD
15eecc76-5838-4f80-8cbd-fc9a3a023bce,Kids Menu - Sausages & Mash,sausages & mash,WWSC-SUNDAY-SAUSAGES-MASH-KIDS,2,7.5,SUNDAY BAR MENU,FOOD
8df958b1-142a-4911-8a9d-fb6250723276,Panini - Pork,Panini - Pork,WWSC-SUNDAY-PORK-PANINI,3,10.95,SUNDAY BAR MENU,FOOD
81e241d7-454d-4ea0-b974-a34a2c98aa45,Roast Beef or Pork,Roast Beef or Pork,WWSC-ROAST-BEEF-OR-PORK,5,16.95,SUNDAY BAR MENU,FOOD
1ba75d39-d7e9-4a0a-9e63-ef0abf1c21f3,Sausages & Mash,Sausages & Mash,WWSC-SAUSAGES-AND-MASH,3,10.95,SUNDAY BAR MENU,FOOD
1f35c122-70bf-46cd-a340-09fe2f7c7d10,Side Dish,Side Dishes,WWSC-SUNDAY-SIDE-DISHES,0.5,4,SUNDAY BAR MENU,FOOD
934bf78a-7f14-4b23-b241-b579760048d9,Side Dish - Cauliflower Chees,cauliflower cheese,WWSC-SUNDAY-CAULIFLOWER-CHEESE,0.5,4,SUNDAY BAR MENU,FOOD
9a0c7f8e-bfbc-403e-b50b-7c484678715e,Side Dish - Chips,chips & gravy,WWSC-CHIPS-AND-GRAVY,0.5,4,SUNDAY BAR MENU,FOOD
7cd9c37d-dc8e-48bf-bb2e-e0685e343e3f,Side Dish - Roast Potatoes,roast potatoes & gravy,WWSC-SUNDAY-ROAST-POTATOES,0.5,4,SUNDAY BAR MENU,FOOD
4437714b-09a5-4e63-82e3-142d5f158ee3,Something Sweet,Something Sweet,WWSC-SOMETHING-SWEET,0.5,4,SUNDAY BAR MENU,FOOD
540b94ea-7cf5-4306-82f2-f07324236e69,Something Sweet - Apple Crumble,apple crumble,WWSC-SUNDAY-APPLE-CRUMBLE,0.5,4,SUNDAY BAR MENU,FOOD
fe519f8e-fd04-4af7-aeb7-e3ac3ace8472,Something Sweet - Ice Cream,ice cream,WWSC-SUNDAY-ICE-CREAM,0.5,4,SUNDAY BAR MENU,FOOD
de448605-4f55-4697-b4f7-b43de481e922,Something Sweet - Lemon Drizzle,lemon drizzle sponge,WWSC-SUNDAY-LEMON-DRIZZLE-SPONGE,0.5,4,SUNDAY BAR MENU,FOOD
128a1654-ce56-472d-8a41-d648e90a6efd,Something Sweet - Sundae,sundae,WWSC-SUNDAY-SUNDAE,0.5,4,SUNDAY BAR MENU,FOOD
807e8df2-fbc3-45bf-9ce9-83c98f2964a9,Soup of the Day,Soup of the Day,WWSC-SUNDAY-SOUP-OF-THE-DAY,0.5,4,SUNDAY BAR MENU,FOOD
a5842d8a-425a-4052-bc2b-abd7d8c67cfc,Sunday Roast Beef,beef,WWSC-SUNDAY-ROAST-BEEF,5,16.95,SUNDAY BAR MENU,FOOD
afab2c50-3a11-4736-b101-903352f909b3,Sunday Roast Beef (kids),beef (kids),WWSC-SUNDAY-ROAST-BEEF-KIDS,5,9.95,SUNDAY BAR MENU,FOOD
e1e38a68-6330-4e89-8dab-cac529c8ad8c,Sunday Roast Pork,pork,WWSC-SUNDAY-ROAST-PORK,5,16.95,SUNDAY BAR MENU,FOOD
e5f7990c-fa17-4842-8e6c-680f8d673ae8,Sunday Roast Pork (kids),pork (kids),WWSC-SUNDAY-ROAST-PORK-KIDS,5,9.95,SUNDAY BAR MENU,FOOD
b0c8d3c1-1f17-4d5d-9b25-cd8531130bbd,Yorkshire Pudding Dinner,Yorkshire pudding dinner,WWSC-YORKSHIRE-PUDDING-DINNER,3,10.95,SUNDAY BAR MENU,FOOD
6ee05067-cd97-4a37-b375-00594a8736b5,Yorkshire Pudding Dinner Beef,beef,WWSC-YORKSHIRE-PUDDING-DINNER-BEEF,3,10.95,SUNDAY BAR MENU,FOOD
fa640751-a783-437d-88a5-02ebd7f3f02c,Yorkshire Pudding Dinner Pork,pork,WWSC-YORKSHIRE-PUDDING-DINNER-PORK,3,10.95,SUNDAY BAR MENU,FOOD
f9e98a1d-d4d7-44a3-9e66-061eefacbfdf,Yorkshire Pudding Dinner Sausage,sausage,WWSC-YORKSHIRE-PUDDING-DINNER-SAUSAGE,3,10.95,SUNDAY BAR MENU,FOOD
da57cabf-0bbd-4cf4-8e14-839b6c711017,Yorkshire Pudding Dinner Veg,veg,WWSC-YORKSHIRE-PUDDING-DINNER-VEG,3,10.95,SUNDAY BAR MENU,FOOD
10f45196-6495-42c8-9f68-a6815bcdd68b,1-COURSE,1-COURSE,WWSC-SUNDAY-LUNCH-1-COURSE,4.7,16.95,SUNDAY LUNCH,FOOD
c0ab8c4d-b088-4596-af44-3b3719539f47,1-COURSE (adult),adult,WWSC-SUNDAY-LUNCH-1-COURSE-ADULT,4.7,16.95,SUNDAY LUNCH,FOOD
41de2084-a62f-401f-854d-541477986160,1-COURSE (kids),kids,WWSC-SUNDAY-LUNCH-1-COURSE-KIDS,2.88,9.95,SUNDAY LUNCH,FOOD
